simulation_num,trial_index,t,pair,choice,reward,process,EV_A_Dir,EV_B_Dir,EV_C_Dir,EV_D_Dir,EV_A_Gau,EV_B_Gau,EV_C_Gau,EV_D_Gau
1,1,3.140779814633308,"('A', 'B')",A,0.5414905023918326,Dir,0.5971975235175001,0.06953332853457046,0.29772043743825244,0.035548710509677624,0.6484544797217018,0.35657294522811217,0.7682470419102511,0.255753674550572
1,2,3.140779814633308,"('A', 'B')",A,0.6246013491491901,Dir,0.5971358386266183,0.0695461673725549,0.29779460890305864,0.03552338509776735,0.647396202225371,0.3559974791181041,0.768135135164285,0.26608178374592967
1,3,3.140779814633308,"('A', 'B')",A,0.5563066347633024,Dir,0.5971925106455588,0.06952859521083969,0.29774827483037736,0.035530619313224744,0.6515267520034286,0.353265456601435,0.7498537645955716,0.25942821702316193
1,4,3.140779814633308,"('C', 'D')",C,0.9108175923476768,Gau,0.5971656462591723,0.06954436574485312,0.29776260237507807,0.03552738562089643,0.6500095588176688,0.3501169680852546,0.7315675588449732,0.2597532306533949
1,5,3.140779814633308,"('C', 'D')",C,1.0104183384785088,Gau,0.5971902003867473,0.06952508797395193,0.2977363091640847,0.03554840247521685,0.6455280866213793,0.3545575619780818,0.7682824309476523,0.2620230374025737
1,6,3.140779814633308,"('C', 'D')",C,0.10585533048287654,Gau,0.5971142862190543,0.06952690267142446,0.2978308171983248,0.03552799391119656,0.652610749415615,0.3468359181665943,0.7510297082481335,0.2537160131642301
1,7,3.140779814633308,"('A', 'B')",A,0.5132435168244014,Dir,0.5971905672657901,0.06952776726630677,0.29775931175348064,0.03552235371442345,0.6538414013792624,0.35645143487673353,0.7575928494444129,0.27151730325752527
1,8,3.140779814633308,"('C', 'D')",C,0.49891890744533546,Gau,0.5971762339296277,0.06949925724384824,0.2977805780982492,0.03554393072827505,0.6560274270029574,0.3453109315652507,0.7623616428645889,0.25040974405075306
1,9,3.140779814633308,"('A', 'B')",A,0.5990750984061574,Dir,0.5971350732799364,0.06953413916616605,0.29779116733071315,0.03553962022318319,0.6484115916986245,0.3495684917643296,0.7595676159423419,0.24733939673399874
1,10,3.140779814633308,"('A', 'B')",A,0.6354738381663351,Dir,0.5971502496943767,0.06950859242744072,0.29780434442063003,0.03553681345755157,0.6515644847903153,0.3552393510432467,0.767980988859972,0.25061984941056226
1,11,3.140779814633308,"('A', 'B')",A,0.5961963816144109,Dir,0.5971271400749053,0.06949793512245503,0.2978345933221685,0.03554033148047152,0.6421103239888969,0.35159486412609225,0.7412996645217479,0.2590430877785247
1,12,3.140779814633308,"('A', 'B')",A,0.4009634494684047,Dir,0.5971322193646799,0.06953341424611353,0.29777833742856763,0.035556028960638926,0.6502803479288017,0.3543839522555549,0.7650968467938969,0.25592727931758313
1,13,3.140779814633308,"('A', 'B')",A,0.4104540832335578,Dir,0.5971605364245618,0.06951251651465622,0.29779348402892386,0.03553346303185851,0.6518268413183729,0.34746454869214083,0.7391785303347124,0.22706793945504658
1,14,3.140779814633308,"('C', 'D')",C,0.24821367510213121,Gau,0.5971437941927398,0.06953104067356206,0.2977880037730125,0.035537161360685715,0.6460115507064854,0.34954807447861086,0.725031792355787,0.2649357670173208
